Geneid,ensembl_gene_id,hgnc_symbol
ENSG00000276164.1,ENSG00000276164,DUX4L20
ENSG00000276176.1,ENSG00000276176,MIR6090
ENSG00000276179.1,ENSG00000276179,
ENSG00000276232.1,ENSG00000276232,
ENSG00000276316.1,ENSG00000276316,OR8G7P
ENSG00000276375.1,ENSG00000276375,
ENSG00000276417.1,ENSG00000276417,
ENSG00000276490.1,ENSG00000276490,
ENSG00000276494.1,ENSG00000276494,
ENSG00000276505.1,ENSG00000276505,
ENSG00000276521.1,ENSG00000276521,
ENSG00000276530.1,ENSG00000276530,
ENSG00000276531.1,ENSG00000276531,
ENSG00000276637.1,ENSG00000276637,
ENSG00000276639.1,ENSG00000276639,MIR7154
ENSG00000276668.1,ENSG00000276668,
ENSG00000276669.1,ENSG00000276669,
ENSG00000276718.1,ENSG00000276718,
ENSG00000276742.1,ENSG00000276742,
ENSG00000276769.1,ENSG00000276769,MIR6752
ENSG00000276788.1,ENSG00000276788,SNORD26
ENSG00000276789.1,ENSG00000276789,MRGPRX8P
ENSG00000276857.1,ENSG00000276857,MIR6715A
ENSG00000276904.1,ENSG00000276904,DUX4L14
ENSG00000276918.1,ENSG00000276918,
ENSG00000276951.1,ENSG00000276951,
ENSG00000276964.1,ENSG00000276964,DUX4L23
ENSG00000277119.1,ENSG00000277119,
ENSG00000277194.1,ENSG00000277194,SNORD22
ENSG00000277218.1,ENSG00000277218,
ENSG00000277274.1,ENSG00000277274,DUX4L22
ENSG00000277290.1,ENSG00000277290,
ENSG00000277308.1,ENSG00000277308,
ENSG00000277371.1,ENSG00000277371,
ENSG00000277459.1,ENSG00000277459,
ENSG00000277514.1,ENSG00000277514,OR52Q1P
ENSG00000277599.1,ENSG00000277599,
ENSG00000277687.1,ENSG00000277687,
ENSG00000277705.1,ENSG00000277705,
ENSG00000277803.1,ENSG00000277803,
ENSG00000277846.1,ENSG00000277846,SNORD30
ENSG00000277879.1,ENSG00000277879,
ENSG00000277892.1,ENSG00000277892,MIR6746
ENSG00000277932.2,ENSG00000277932,OR52E5
ENSG00000277935.1,ENSG00000277935,
ENSG00000277952.1,ENSG00000277952,
ENSG00000277959.1,ENSG00000277959,
ENSG00000277981.1,ENSG00000277981,
ENSG00000277984.1,ENSG00000277984,
ENSG00000278045.1,ENSG00000278045,
ENSG00000278050.1,ENSG00000278050,
ENSG00000278144.1,ENSG00000278144,
ENSG00000278215.1,ENSG00000278215,
ENSG00000278217.1,ENSG00000278217,
ENSG00000278255.1,ENSG00000278255,
ENSG00000278333.1,ENSG00000278333,
ENSG00000278349.1,ENSG00000278349,MIR6754
ENSG00000278356.1,ENSG00000278356,
ENSG00000278359.1,ENSG00000278359,MIR7155
ENSG00000278376.1,ENSG00000278376,
ENSG00000278459.1,ENSG00000278459,
ENSG00000278469.1,ENSG00000278469,
ENSG00000278483.1,ENSG00000278483,MIR8087
ENSG00000278484.1,ENSG00000278484,
ENSG00000278498.1,ENSG00000278498,
ENSG00000278518.1,ENSG00000278518,
ENSG00000278527.1,ENSG00000278527,
ENSG00000278529.1,ENSG00000278529,MIR8070
ENSG00000278601.1,ENSG00000278601,
ENSG00000278616.1,ENSG00000278616,BEND3P3
ENSG00000278635.1,ENSG00000278635,
ENSG00000278640.1,ENSG00000278640,
ENSG00000278641.1,ENSG00000278641,DUX4L15
ENSG00000278654.1,ENSG00000278654,
ENSG00000278664.1,ENSG00000278664,DUX4L10
ENSG00000278752.1,ENSG00000278752,
ENSG00000278761.1,ENSG00000278761,DUX4L11
ENSG00000278768.2,ENSG00000278768,BACE1-AS
ENSG00000278790.1,ENSG00000278790,DUX4L12
ENSG00000278822.1,ENSG00000278822,
ENSG00000278831.1,ENSG00000278831,
ENSG00000278837.1,ENSG00000278837,
ENSG00000278851.1,ENSG00000278851,MIR6879
ENSG00000278859.1,ENSG00000278859,
ENSG00000278870.2,ENSG00000278870,OR51G1
ENSG00000278879.1,ENSG00000278879,
ENSG00000278892.1,ENSG00000278892,
ENSG00000278929.1,ENSG00000278929,
ENSG00000278945.1,ENSG00000278945,
ENSG00000278952.1,ENSG00000278952,
ENSG00000278953.1,ENSG00000278953,
ENSG00000278980.1,ENSG00000278980,
ENSG00000278989.1,ENSG00000278989,
ENSG00000278992.1,ENSG00000278992,
ENSG00000279000.3,ENSG00000279000,OR10A6
ENSG00000279004.1,ENSG00000279004,
ENSG00000279012.2,ENSG00000279012,OR51B2
ENSG00000279045.1,ENSG00000279045,
ENSG00000279046.1,ENSG00000279046,
ENSG00000279051.4,ENSG00000279051,OR6Q1
ENSG00000279056.1,ENSG00000279056,
ENSG00000279088.1,ENSG00000279088,
ENSG00000279090.1,ENSG00000279090,
ENSG00000279093.1,ENSG00000279093,
ENSG00000279116.2,ENSG00000279116,OR8D2
ENSG00000279117.1,ENSG00000279117,
ENSG00000279163.1,ENSG00000279163,
ENSG00000279189.1,ENSG00000279189,
ENSG00000279209.1,ENSG00000279209,
ENSG00000279246.1,ENSG00000279246,
ENSG00000279248.1,ENSG00000279248,
ENSG00000279266.1,ENSG00000279266,
ENSG00000279269.1,ENSG00000279269,
ENSG00000279270.2,ENSG00000279270,OR52R1
ENSG00000279295.1,ENSG00000279295,
ENSG00000279297.1,ENSG00000279297,
ENSG00000279299.1,ENSG00000279299,
ENSG00000279304.1,ENSG00000279304,
ENSG00000279315.1,ENSG00000279315,
ENSG00000279341.1,ENSG00000279341,
ENSG00000279342.2,ENSG00000279342,
ENSG00000279353.1,ENSG00000279353,
ENSG00000279358.1,ENSG00000279358,
ENSG00000279359.1,ENSG00000279359,
ENSG00000279391.1,ENSG00000279391,
ENSG00000279395.3,ENSG00000279395,OR5L1
ENSG00000279399.1,ENSG00000279399,
ENSG00000279438.1,ENSG00000279438,
ENSG00000279454.1,ENSG00000279454,
ENSG00000279459.1,ENSG00000279459,
ENSG00000279486.5,ENSG00000279486,OR2AG1
ENSG00000279491.1,ENSG00000279491,
ENSG00000279497.1,ENSG00000279497,
ENSG00000279502.1,ENSG00000279502,
ENSG00000279514.2,ENSG00000279514,OR4C16
ENSG00000279549.1,ENSG00000279549,
ENSG00000279586.1,ENSG00000279586,
ENSG00000279603.1,ENSG00000279603,
ENSG00000279607.1,ENSG00000279607,
ENSG00000279626.1,ENSG00000279626,DUX4L28
ENSG00000279632.1,ENSG00000279632,
ENSG00000279672.1,ENSG00000279672,
ENSG00000279675.1,ENSG00000279675,
ENSG00000279684.1,ENSG00000279684,
ENSG00000279689.1,ENSG00000279689,
ENSG00000279696.1,ENSG00000279696,
ENSG00000279697.1,ENSG00000279697,
ENSG00000279701.1,ENSG00000279701,
ENSG00000279711.1,ENSG00000279711,
ENSG00000279725.1,ENSG00000279725,
ENSG00000279733.1,ENSG00000279733,
ENSG00000279742.1,ENSG00000279742,
ENSG00000279761.2,ENSG00000279761,OR5D13
ENSG00000279771.1,ENSG00000279771,
ENSG00000279793.1,ENSG00000279793,
ENSG00000279796.1,ENSG00000279796,
ENSG00000279814.1,ENSG00000279814,
ENSG00000279818.1,ENSG00000279818,
ENSG00000279836.1,ENSG00000279836,
ENSG00000279837.1,ENSG00000279837,
ENSG00000279865.1,ENSG00000279865,
ENSG00000279878.1,ENSG00000279878,
ENSG00000279900.1,ENSG00000279900,
ENSG00000279910.1,ENSG00000279910,
ENSG00000279961.2,ENSG00000279961,OR5R1
ENSG00000279982.1,ENSG00000279982,
ENSG00000280010.1,ENSG00000280010,
ENSG00000280021.1,ENSG00000280021,OR51F1
ENSG00000280032.1,ENSG00000280032,
ENSG00000280085.1,ENSG00000280085,
ENSG00000280089.1,ENSG00000280089,
ENSG00000280090.2,ENSG00000280090,OR8B4
ENSG00000280093.1,ENSG00000280093,
ENSG00000280124.1,ENSG00000280124,
ENSG00000280134.1,ENSG00000280134,
ENSG00000280143.1,ENSG00000280143,
ENSG00000280166.1,ENSG00000280166,
ENSG00000280167.1,ENSG00000280167,
ENSG00000280201.1,ENSG00000280201,
ENSG00000280202.1,ENSG00000280202,
ENSG00000280204.3,ENSG00000280204,OR1S1
ENSG00000280238.1,ENSG00000280238,
ENSG00000280259.1,ENSG00000280259,
ENSG00000280269.1,ENSG00000280269,
ENSG00000280288.1,ENSG00000280288,
ENSG00000280307.1,ENSG00000280307,
ENSG00000280314.3,ENSG00000280314,OR8K3
ENSG00000280321.1,ENSG00000280321,
ENSG00000280331.1,ENSG00000280331,
ENSG00000280337.1,ENSG00000280337,DUX4L25
ENSG00000280339.1,ENSG00000280339,
ENSG00000280345.1,ENSG00000280345,
ENSG00000280355.1,ENSG00000280355,
ENSG00000280367.1,ENSG00000280367,
ENSG00000280379.1,ENSG00000280379,
ENSG00000280385.1,ENSG00000280385,
ENSG00000280430.1,ENSG00000280430,
ENSG00000280446.1,ENSG00000280446,
ENSG00000280485.1,ENSG00000280485,
ENSG00000280502.1,ENSG00000280502,
ENSG00000280561.1,ENSG00000280561,
ENSG00000280660.1,ENSG00000280660,
ENSG00000280693.2,ENSG00000280693,SH3PXD2A-AS1
ENSG00000280773.2,ENSG00000280773,
ENSG00000280798.1,ENSG00000280798,LINC00294
ENSG00000280832.1,ENSG00000280832,GSEC
ENSG00000280953.2,ENSG00000280953,LINC01163
ENSG00000281097.1,ENSG00000281097,LINC01395
ENSG00000281386.1,ENSG00000281386,
ENSG00000281655.1,ENSG00000281655,
ENSG00000281880.2,ENSG00000281880,PAUPAR
ENSG00000281974.1,ENSG00000281974,
ENSG00000282022.1,ENSG00000282022,
ENSG00000282080.1,ENSG00000282080,
ENSG00000282413.1,ENSG00000282413,
ENSG00000282432.1,ENSG00000282432,
ENSG00000282728.1,ENSG00000282728,PGR-AS1
ENSG00000282772.1,ENSG00000282772,
ENSG00000282787.1,ENSG00000282787,
ENSG00000282834.1,ENSG00000282834,
ENSG00000282863.1,ENSG00000282863,
ENSG00000282875.1,ENSG00000282875,
ENSG00000282915.1,ENSG00000282915,
ENSG00000282952.1,ENSG00000282952,
ENSG00000283053.1,ENSG00000283053,
ENSG00000283095.1,ENSG00000283095,
ENSG00000283096.1,ENSG00000283096,
ENSG00000283101.1,ENSG00000283101,BMS1P21
ENSG00000283138.1,ENSG00000283138,
ENSG00000283141.1,ENSG00000283141,LINC02666
ENSG00000283217.1,ENSG00000283217,
ENSG00000283232.1,ENSG00000283232,CYP2C23P
ENSG00000283257.1,ENSG00000283257,
ENSG00000283268.1,ENSG00000283268,TEX54
ENSG00000283307.1,ENSG00000283307,OR5AK4P
ENSG00000283326.1,ENSG00000283326,MIR6860
ENSG00000283337.1,ENSG00000283337,
ENSG00000283338.1,ENSG00000283338,
ENSG00000283375.1,ENSG00000283375,
ENSG00000283393.1,ENSG00000283393,
ENSG00000283412.1,ENSG00000283412,
ENSG00000283429.1,ENSG00000283429,MIR1244-3
ENSG00000283475.1,ENSG00000283475,MIR1244-4
ENSG00000283483.1,ENSG00000283483,
ENSG00000283489.1,ENSG00000283489,
ENSG00000283496.1,ENSG00000283496,ZNF511-PRAP1
ENSG00000283497.1,ENSG00000283497,MIR3160-2
ENSG00000283558.1,ENSG00000283558,MIR3158-2
ENSG00000283578.1,ENSG00000283578,MTND5P42
ENSG00000283587.1,ENSG00000283587,
ENSG00000283601.1,ENSG00000283601,MS4A19P
ENSG00000283605.1,ENSG00000283605,OR4C48P
ENSG00000283656.1,ENSG00000283656,MIR4483
ENSG00000283664.1,ENSG00000283664,MIR4679-1
ENSG00000283672.1,ENSG00000283672,MIR4678
ENSG00000283688.1,ENSG00000283688,MIR6715B
ENSG00000283691.1,ENSG00000283691,
ENSG00000283703.2,ENSG00000283703,VSIG10L2
ENSG00000283704.1,ENSG00000283704,
ENSG00000283744.1,ENSG00000283744,MIR6755
ENSG00000283759.1,ENSG00000283759,MIR614
ENSG00000283788.1,ENSG00000283788,MIR936
ENSG00000283791.1,ENSG00000283791,MIR612
ENSG00000283813.1,ENSG00000283813,MIR4485
ENSG00000283867.1,ENSG00000283867,MIR1307
ENSG00000283873.1,ENSG00000283873,SSU72P4
ENSG00000283913.1,ENSG00000283913,
ENSG00000283920.1,ENSG00000283920,MIR6743
ENSG00000283926.1,ENSG00000283926,MIR192
ENSG00000283977.1,ENSG00000283977,
ENSG00000284010.1,ENSG00000284010,MIR675
ENSG00000284018.1,ENSG00000284018,SSU72P5
ENSG00000284020.1,ENSG00000284020,MIR4697
ENSG00000284057.1,ENSG00000284057,
ENSG00000284094.1,ENSG00000284094,MIR6073
ENSG00000284108.1,ENSG00000284108,MIR611
ENSG00000284148.1,ENSG00000284148,MIR6756
ENSG00000284155.1,ENSG00000284155,MIR194-2
ENSG00000284219.1,ENSG00000284219,MIR202
ENSG00000284246.1,ENSG00000284246,MIR6716
ENSG00000284293.1,ENSG00000284293,MIR7113
ENSG00000284306.1,ENSG00000284306,SSU72P2
ENSG00000284327.1,ENSG00000284327,
ENSG00000284393.1,ENSG00000284393,
ENSG00000284415.1,ENSG00000284415,MIR1287
ENSG00000284416.1,ENSG00000284416,MIR1908
ENSG00000284435.1,ENSG00000284435,MIR4691
ENSG00000284438.1,ENSG00000284438,SSU72P7
ENSG00000284442.1,ENSG00000284442,MIR2110
ENSG00000284458.1,ENSG00000284458,MIR1304
ENSG00000284482.1,ENSG00000284482,MIR4680
ENSG00000284489.1,ENSG00000284489,MIR6751
ENSG00000284513.1,ENSG00000284513,
ENSG00000284522.1,ENSG00000284522,
ENSG00000284525.1,ENSG00000284525,MIR4687
ENSG00000284535.1,ENSG00000284535,MIR6748
ENSG00000284546.1,ENSG00000284546,SSU72P3
ENSG00000284591.1,ENSG00000284591,
ENSG00000284594.1,ENSG00000284594,MIR7847
ENSG00000284605.1,ENSG00000284605,
ENSG00000284609.1,ENSG00000284609,OR8B3
ENSG00000284625.1,ENSG00000284625,
ENSG00000284634.1,ENSG00000284634,
ENSG00000284639.1,ENSG00000284639,
ENSG00000284673.1,ENSG00000284673,
ENSG00000284680.1,ENSG00000284680,OR8B2
ENSG00000284687.1,ENSG00000284687,
ENSG00000284697.1,ENSG00000284697,
ENSG00000284713.1,ENSG00000284713,SMIM38
ENSG00000284715.1,ENSG00000284715,
ENSG00000284722.2,ENSG00000284722,
ENSG00000284732.1,ENSG00000284732,
ENSG00000284736.1,ENSG00000284736,RNA5SP343
ENSG00000284844.1,ENSG00000284844,
ENSG00000284873.1,ENSG00000284873,OOSP1
ENSG00000284931.1,ENSG00000284931,
ENSG00000284969.1,ENSG00000284969,
ENSG00000285010.1,ENSG00000285010,OOSP4A
ENSG00000285094.1,ENSG00000285094,LINC01488
ENSG00000285142.1,ENSG00000285142,
ENSG00000285231.1,ENSG00000285231,OOSP3
ENSG00000285238.2,ENSG00000285238,
ENSG00000285257.1,ENSG00000285257,
ENSG00000285283.1,ENSG00000285283,
ENSG00000285338.1,ENSG00000285338,
ENSG00000285388.1,ENSG00000285388,
ENSG00000285498.1,ENSG00000285498,
ENSG00000285509.1,ENSG00000285509,TBCEL-TECTA
ENSG00000285513.1,ENSG00000285513,
ENSG00000285523.1,ENSG00000285523,
ENSG00000285529.1,ENSG00000285529,
ENSG00000285537.1,ENSG00000285537,
ENSG00000285540.1,ENSG00000285540,
ENSG00000285545.1,ENSG00000285545,
ENSG00000285555.1,ENSG00000285555,
ENSG00000285561.1,ENSG00000285561,
ENSG00000285562.1,ENSG00000285562,
ENSG00000285568.1,ENSG00000285568,
ENSG00000285581.1,ENSG00000285581,
ENSG00000285582.1,ENSG00000285582,
ENSG00000285587.1,ENSG00000285587,
ENSG00000285615.1,ENSG00000285615,
ENSG00000285627.1,ENSG00000285627,
ENSG00000285640.1,ENSG00000285640,
ENSG00000285644.1,ENSG00000285644,
ENSG00000285656.1,ENSG00000285656,
ENSG00000285658.1,ENSG00000285658,
ENSG00000285676.1,ENSG00000285676,
ENSG00000285693.1,ENSG00000285693,
ENSG00000285696.1,ENSG00000285696,
ENSG00000285704.1,ENSG00000285704,
ENSG00000285705.1,ENSG00000285705,
ENSG00000285715.1,ENSG00000285715,
ENSG00000285734.1,ENSG00000285734,
ENSG00000285739.1,ENSG00000285739,
ENSG00000285740.1,ENSG00000285740,
ENSG00000285751.1,ENSG00000285751,
ENSG00000285770.1,ENSG00000285770,
ENSG00000285810.1,ENSG00000285810,
ENSG00000285813.1,ENSG00000285813,
ENSG00000285816.1,ENSG00000285816,
ENSG00000285827.1,ENSG00000285827,
ENSG00000285835.1,ENSG00000285835,
ENSG00000285842.1,ENSG00000285842,
ENSG00000285846.1,ENSG00000285846,
ENSG00000285864.1,ENSG00000285864,
ENSG00000285878.1,ENSG00000285878,
ENSG00000285895.1,ENSG00000285895,
ENSG00000285909.1,ENSG00000285909,
ENSG00000285921.1,ENSG00000285921,
ENSG00000285932.1,ENSG00000285932,
ENSG00000285933.1,ENSG00000285933,
ENSG00000285955.1,ENSG00000285955,
ENSG00000285972.1,ENSG00000285972,CERNA2
ENSG00000285985.1,ENSG00000285985,LINC02689
ENSG00000012983.11,ENSG00000012983,MAP4K5
ENSG00000025423.11,ENSG00000025423,HSD17B6
ENSG00000029153.14,ENSG00000029153,ARNTL2
ENSG00000032742.17,ENSG00000032742,IFT88
ENSG00000050405.13,ENSG00000050405,LIMA1
ENSG00000052126.14,ENSG00000052126,PLEKHA5
ENSG00000060709.15,ENSG00000060709,RIMBP2
ENSG00000068650.18,ENSG00000068650,ATP11A
ENSG00000069431.11,ENSG00000069431,ABCC9
ENSG00000070961.15,ENSG00000070961,ATP2B1
ENSG00000072609.17,ENSG00000072609,CHFR
ENSG00000074590.13,ENSG00000074590,NUAK1
ENSG00000075089.9,ENSG00000075089,ACTR6
ENSG00000076108.11,ENSG00000076108,BAZ2A
ENSG00000076555.15,ENSG00000076555,ACACB
ENSG00000084453.16,ENSG00000084453,SLCO1A2
ENSG00000088448.14,ENSG00000088448,ANKRD10
ENSG00000089009.15,ENSG00000089009,RPL6
ENSG00000089060.11,ENSG00000089060,SLC8B1
ENSG00000089159.16,ENSG00000089159,PXN
ENSG00000089163.4,ENSG00000089163,SIRT4
ENSG00000090975.12,ENSG00000090975,PITPNM2
ENSG00000092009.10,ENSG00000092009,CMA1
ENSG00000092020.10,ENSG00000092020,PPP2R3C
ENSG00000092036.18,ENSG00000092036,HAUS4
ENSG00000092067.5,ENSG00000092067,CEBPE
ENSG00000092199.17,ENSG00000092199,HNRNPC
ENSG00000092200.12,ENSG00000092200,RPGRIP1
ENSG00000092208.17,ENSG00000092208,GEMIN2
ENSG00000100439.10,ENSG00000100439,ABHD4
ENSG00000100445.17,ENSG00000100445,SDR39U1
ENSG00000100490.9,ENSG00000100490,CDKL1
ENSG00000100505.13,ENSG00000100505,TRIM9
ENSG00000100813.14,ENSG00000100813,ACIN1
ENSG00000100836.10,ENSG00000100836,PABPN1
ENSG00000100884.9,ENSG00000100884,CPNE6
ENSG00000100949.14,ENSG00000100949,RABGGTA
ENSG00000102466.15,ENSG00000102466,FGF14
ENSG00000102468.10,ENSG00000102468,HTR2A
ENSG00000102471.14,ENSG00000102471,NDFIP2
ENSG00000102524.11,ENSG00000102524,TNFSF13B
ENSG00000102531.16,ENSG00000102531,FNDC3A
ENSG00000102539.5,ENSG00000102539,MLNR
ENSG00000102543.14,ENSG00000102543,CDADC1
ENSG00000102572.14,ENSG00000102572,STK24
ENSG00000102606.18,ENSG00000102606,ARHGEF7
ENSG00000110844.13,ENSG00000110844,PRPF40B
ENSG00000110888.17,ENSG00000110888,CAPRIN2
ENSG00000110975.8,ENSG00000110975,SYT10
ENSG00000111052.7,ENSG00000111052,LIN7A
ENSG00000111325.16,ENSG00000111325,OGFOD2
ENSG00000111344.11,ENSG00000111344,RASAL1
ENSG00000111404.6,ENSG00000111404,RERGL
ENSG00000111432.4,ENSG00000111432,FZD10
ENSG00000111554.14,ENSG00000111554,MDM1
ENSG00000111728.10,ENSG00000111728,ST8SIA1
ENSG00000111731.12,ENSG00000111731,C2CD5
ENSG00000111780.8,ENSG00000111780,
ENSG00000112787.13,ENSG00000112787,FBRSL1
ENSG00000115934.11,ENSG00000115934,
ENSG00000118308.15,ENSG00000118308,IRAG2
ENSG00000118903.6,ENSG00000118903,BTF3P11
ENSG00000118922.17,ENSG00000118922,KLF12
ENSG00000119242.8,ENSG00000119242,CCDC92
ENSG00000120658.13,ENSG00000120658,ENOX1
ENSG00000120820.12,ENSG00000120820,GLT8D2
ENSG00000121741.16,ENSG00000121741,ZMYM2
ENSG00000121749.15,ENSG00000121749,TBC1D15
ENSG00000122026.10,ENSG00000122026,RPL21
ENSG00000122033.14,ENSG00000122033,MTIF3
ENSG00000123009.4,ENSG00000123009,NME2P1
ENSG00000123094.15,ENSG00000123094,RASSF8
ENSG00000123106.10,ENSG00000123106,CCDC91
ENSG00000123200.16,ENSG00000123200,ZC3H13
ENSG00000123201.14,ENSG00000123201,GUCY1B2
ENSG00000123388.4,ENSG00000123388,HOXC11
ENSG00000123395.14,ENSG00000123395,ATG101
ENSG00000123415.15,ENSG00000123415,SMUG1
ENSG00000123416.15,ENSG00000123416,TUBA1B
ENSG00000125207.7,ENSG00000125207,PIWIL1
ENSG00000125245.12,ENSG00000125245,GPR18
ENSG00000125246.15,ENSG00000125246,CLYBL
ENSG00000125247.15,ENSG00000125247,TMTC4
ENSG00000127318.11,ENSG00000127318,IL22
ENSG00000127329.15,ENSG00000127329,PTPRB
ENSG00000127863.15,ENSG00000127863,TNFRSF19
ENSG00000129317.14,ENSG00000129317,PUS7L
ENSG00000129467.13,ENSG00000129467,ADCY4
ENSG00000129484.13,ENSG00000129484,PARP2
ENSG00000130779.20,ENSG00000130779,CLIP1
ENSG00000131951.11,ENSG00000131951,LRRC9
ENSG00000131982.5,ENSG00000131982,UBE2L2
ENSG00000132953.16,ENSG00000132953,XPO4
ENSG00000132958.17,ENSG00000132958,TPTE2
ENSG00000132965.9,ENSG00000132965,ALOX5AP
ENSG00000133106.14,ENSG00000133106,EPSTI1
ENSG00000134297.6,ENSG00000134297,PLEKHA8P1
ENSG00000134533.6,ENSG00000134533,RERG
ENSG00000134864.10,ENSG00000134864,GGACT
ENSG00000135114.12,ENSG00000135114,OASL
ENSG00000135116.9,ENSG00000135116,HRK
ENSG00000135119.14,ENSG00000135119,RNFT2
ENSG00000135127.11,ENSG00000135127,BICDL1
ENSG00000135144.7,ENSG00000135144,DTX1
ENSG00000135407.10,ENSG00000135407,AVIL
ENSG00000135436.8,ENSG00000135436,FAM186B
ENSG00000135439.11,ENSG00000135439,AGAP2
ENSG00000135441.7,ENSG00000135441,BLOC1S1
ENSG00000135443.8,ENSG00000135443,KRT85
ENSG00000135469.13,ENSG00000135469,COQ10A
ENSG00000135477.11,ENSG00000135477,KRT87P
ENSG00000136052.9,ENSG00000136052,SLC41A2
ENSG00000136099.13,ENSG00000136099,PCDH8
ENSG00000136149.6,ENSG00000136149,RPL13AP25
ENSG00000136161.12,ENSG00000136161,RCBTB2
ENSG00000136169.16,ENSG00000136169,SETDB2
ENSG00000136305.11,ENSG00000136305,CIDEB
ENSG00000136315.4,ENSG00000136315,
ENSG00000139132.14,ENSG00000139132,FGD4
ENSG00000139160.13,ENSG00000139160,ETFBKMT
ENSG00000139211.6,ENSG00000139211,AMIGO2
ENSG00000139220.16,ENSG00000139220,PPFIA2
ENSG00000139239.7,ENSG00000139239,RPL14P1
ENSG00000139289.13,ENSG00000139289,PHLDA1
ENSG00000139343.10,ENSG00000139343,SNRPF
ENSG00000139364.10,ENSG00000139364,TMEM132B
ENSG00000139505.11,ENSG00000139505,MTMR6
ENSG00000139547.7,ENSG00000139547,RDH16
ENSG00000139574.8,ENSG00000139574,NPFF
ENSG00000139631.18,ENSG00000139631,CSAD
ENSG00000139636.15,ENSG00000139636,LMBR1L
ENSG00000139675.12,ENSG00000139675,HNRNPA1L2
ENSG00000139679.15,ENSG00000139679,LPAR6
ENSG00000139714.12,ENSG00000139714,MORN3
ENSG00000139718.10,ENSG00000139718,SETD1B
ENSG00000139780.7,ENSG00000139780,METTL21C
ENSG00000139793.18,ENSG00000139793,MBNL2
ENSG00000139800.8,ENSG00000139800,ZIC5
ENSG00000139865.16,ENSG00000139865,TTC6
ENSG00000139880.19,ENSG00000139880,CDH24
ENSG00000139914.6,ENSG00000139914,FITM1
ENSG00000139971.15,ENSG00000139971,ARMH4
ENSG00000139973.16,ENSG00000139973,SYT16
ENSG00000140006.11,ENSG00000140006,WDR89
ENSG00000140009.18,ENSG00000140009,ESR2
ENSG00000144785.8,ENSG00000144785,
ENSG00000150276.8,ENSG00000150276,PPIAP26
ENSG00000150459.12,ENSG00000150459,SAP18
ENSG00000150527.17,ENSG00000150527,MIA2
ENSG00000150977.10,ENSG00000150977,RILPL2
ENSG00000151327.12,ENSG00000151327,FAM177A1
ENSG00000151338.18,ENSG00000151338,MIPOL1
ENSG00000151846.8,ENSG00000151846,PABPC3
ENSG00000152207.7,ENSG00000152207,CYSLTR2
ENSG00000152936.10,ENSG00000152936,LMNTD1
ENSG00000153531.13,ENSG00000153531,ADPRHL1
ENSG00000155249.5,ENSG00000155249,OR4K1
ENSG00000155974.12,ENSG00000155974,GRIP1
ENSG00000157306.14,ENSG00000157306,ZFHX2-AS1
ENSG00000157782.9,ENSG00000157782,CABP1
ENSG00000157895.11,ENSG00000157895,C12orf43
ENSG00000158104.11,ENSG00000158104,HPD
ENSG00000161849.3,ENSG00000161849,KRT84
ENSG00000165300.7,ENSG00000165300,SLITRK5
ENSG00000165355.7,ENSG00000165355,FBXO33
ENSG00000165379.13,ENSG00000165379,LRFN5
ENSG00000165566.12,ENSG00000165566,AMER2
ENSG00000165621.8,ENSG00000165621,OXGR1
ENSG00000165762.3,ENSG00000165762,OR4K2
ENSG00000165795.23,ENSG00000165795,NDRG2
ENSG00000165899.11,ENSG00000165899,OTOGL
ENSG00000165935.9,ENSG00000165935,SMCO2
ENSG00000166090.8,ENSG00000166090,IL25
ENSG00000166153.16,ENSG00000166153,DEPDC4
ENSG00000166225.8,ENSG00000166225,FRS2
ENSG00000167531.6,ENSG00000167531,LALBA
ENSG00000167768.4,ENSG00000167768,KRT1
ENSG00000168952.15,ENSG00000168952,STXBP6
ENSG00000169208.2,ENSG00000169208,OR10G3
ENSG00000169327.5,ENSG00000169327,OR5AU1
ENSG00000169397.3,ENSG00000169397,RNASE3
ENSG00000169484.3,ENSG00000169484,OR4K14
ENSG00000169488.6,ENSG00000169488,OR4K15
ENSG00000170421.12,ENSG00000170421,KRT8
ENSG00000170523.3,ENSG00000170523,KRT83
ENSG00000170605.6,ENSG00000170605,OR9K2
ENSG00000170633.16,ENSG00000170633,RNF34
ENSG00000171681.12,ENSG00000171681,ATF7IP
ENSG00000172458.4,ENSG00000172458,IL17D
ENSG00000172590.18,ENSG00000172590,MRPL52
ENSG00000172640.3,ENSG00000172640,OR10AD1
ENSG00000172789.3,ENSG00000172789,HOXC5
ENSG00000172915.18,ENSG00000172915,NBEA
ENSG00000173431.2,ENSG00000173431,RNASE8
ENSG00000173464.14,ENSG00000173464,RNASE11
ENSG00000174233.11,ENSG00000174233,ADCY6
ENSG00000174373.16,ENSG00000174373,RALGAPA1
ENSG00000174405.13,ENSG00000174405,LIG4
ENSG00000174408.8,ENSG00000174408,PPIAP24
ENSG00000174418.7,ENSG00000174418,RPL35P9
ENSG00000174527.9,ENSG00000174527,MYO1H
ENSG00000175197.12,ENSG00000175197,DDIT3
ENSG00000175398.2,ENSG00000175398,OR10P1
ENSG00000176198.3,ENSG00000176198,OR11H4
ENSG00000176219.3,ENSG00000176219,OR11H6
ENSG00000176230.6,ENSG00000176230,OR4K17
ENSG00000176246.1,ENSG00000176246,OR4L1
